Lifetime,Time
1480,1599946264.27
1760,1599948150.99
3880,1599950032.51
7280,1599950109.41
1600,1599950226.71
1240,1599950734.04
920,1599951615.57
2320,1599952036.0
5740,1599952211.72
3320,1599952219.7
2480,1599953815.3
3360,1599955209.71
820,1599955732.72
740,1599956834.8
9540,1599957159.79
2580,1599957242.05
5560,1599961510.61
2460,1599961884.99
1640,1599962319.48
580,1599962917.17
2740,1599964400.96
2220,1599964666.91
4820,1599964684.84
1280,1599964755.08
3660,1599965100.35
180,1599965297.54
7980,1599965566.36
1520,1599966312.89
3580,1599967043.59
1460,1599968166.99
6660,1599969442.24
2320,1599969632.8
1440,1599970413.79
13120,1599971007.22
6040,1599971021.77
1220,1599971162.75
3260,1599971443.8
2780,1599973160.02
19660,1599974919.77
720,1599975345.13
1340,1599975485.07
600,1599976335.28
1260,1599977478.79
1260,1599978837.79
800,1599981270.25
4720,1599981606.53
120,1599982444.27
4680,1599982568.28
1660,1599983291.1
840,1599983378.84
2420,1599983580.45
1560,1599984934.88
1480,1599985088.36
240,1599985344.16
780,1599985417.09
1760,1599987346.58
260,1599987567.35
520,1599988822.29
2240,1599989730.2
880,1599989960.87
620,1599990446.65
200,1599990695.72
1900,1599992366.13
2920,1599992586.95
2940,1599993212.22
2640,1599995962.23
6020,1599996306.11
7800,1599998480.4
140,1599998657.7
1540,1599999345.39
480,1600000007.67
260,1600000857.11
4200,1600001583.89
80,1600001844.44
1100,1600002252.35
1980,1600002627.74
260,1600002714.95
2760,1600002776.1
440,1600002957.68
7060,1600003118.32
1560,1600004566.72
1780,1600004667.86
1880,1600004853.58
900,1600006375.98
880,1600006504.29
1320,1600007173.0
8540,1600007309.43
980,1600007547.53
160,1600009580.29
3140,1600010601.53
1780,1600011209.47
2540,1600012429.28
520,1600013556.76
7040,1600013836.52
380,1600015419.2
860,1600016971.6
4900,1600017281.96
1480,1600018167.49
1200,1600019535.17
560,1600019627.97
300,1600019822.15
3140,1600020009.54
2300,1600020138.8
1920,1600021566.48
740,1600021729.99
4900,1600023075.6
1300,1600023681.89
1300,1600023770.46
2980,1600024126.6
7120,1600024784.66
80,1600025069.44
980,1600026145.35
6460,1600028151.72
2300,1600028618.02
6340,1600029170.14
2200,1600030430.14
5300,1600030763.08
1160,1600030947.4
8380,1600031284.81
4780,1600031390.53
2180,1600031710.75
1120,1600032518.31
740,1600033663.03
1640,1600034935.29
860,1600035315.47
5140,1600035454.57
1920,1600035496.6
3560,1600037481.08
140,1600038350.89
1080,1600038638.74
3900,1600038859.97
720,1600040426.4
3100,1600041680.51
4220,1600042003.69
12320,1600042006.01
260,1600042676.42
280,1600042795.11
620,1600043582.17
560,1600044052.15
1820,1600044467.41
580,1600045974.57
380,1600046246.49
1600,1600046494.83
3360,1600047124.09
4280,1600047505.39
1140,1600049219.28
3140,1600051092.11
2560,1600051855.56
8860,1600052973.38
760,1600053901.58
2000,1600054598.92
1820,1600054649.88
1480,1600059770.22
6220,1600059936.02
6900,1600060006.69
7220,1600061525.37
1120,1600063311.2
14080,1600064531.49
1460,1600064881.08
7960,1600065429.34
6100,1600065527.27
1300,1600067116.5
120,1600067262.16
140,1600067418.37
10140,1600067835.77
1180,1600069497.11
80,1600070367.3
120,1600070927.25
160,1600074375.15
1180,1600075132.23
280,1600075552.28
13460,1600075999.56
2720,1600077364.33
4280,1600078402.71
2800,1600079321.89
1600,1600079581.54
11800,1600079905.51
3020,1600081420.2
1640,1600081764.38
1900,1600081889.38
1160,1600081979.17
960,1600083970.72
3760,1600084244.08
360,1600084447.67
3600,1600085517.8
540,1600085620.42
3000,1600085782.89
1880,1600086038.93
1920,1600086598.14
1120,1600086815.92
760,1600087324.61
1360,1600087581.88
6440,1600088392.49
480,1600089324.28
200,1600090712.3
4760,1600094372.42
120,1600095332.52
2560,1600098777.83
3180,1600098827.78
1420,1600098834.23
10180,1600099925.89
240,1600100156.42
540,1600100221.06
2220,1600100862.16
320,1600102604.67
120,1600103606.45
1020,1600105683.66
6280,1600105703.19
2260,1600105792.47
2020,1600105871.76
4020,1600105930.5
960,1600106903.93
7560,1600106967.89
1020,1600107928.31
60,1600109586.16
60,1600110903.06
4660,1600111190.53
2000,1600113240.2
740,1600114873.6
8960,1600115201.0
2360,1600117278.04
1040,1600117392.75
1320,1600117636.86
3460,1600117834.02
4580,1600118648.31
4860,1600119288.33
2160,1600119501.92
1240,1600120248.91
4560,1600120662.25
400,1600123067.97
40,1600123290.52
1880,1600123655.35
300,1600124194.4
6300,1600124373.26
3200,1600124700.8
2780,1600126615.6
1360,1600126686.65
5020,1600126885.14
60,1600127191.08
1580,1600127577.57
360,1600127654.85
1700,1600127886.15
2320,1600127899.79
6340,1600128105.79
4120,1600129011.85
220,1600129537.43
2680,1600129582.05
1060,1600130079.45
1700,1600131538.73
1620,1600131785.53
1380,1600131937.25
2300,1600132277.07
380,1600132425.85
3100,1600133001.45
1940,1600133099.26
80,1600136217.29
2220,1600136802.13
4920,1600137506.33
3820,1600139099.36
1640,1600139566.06
1660,1600141282.92
580,1600141705.75
360,1600143046.16
80,1600145193.01
1220,1600145197.68
6420,1600145713.95
6460,1600145900.19
5480,1600146013.75
2600,1600147212.9
60,1600148161.74
1080,1600149024.41
1500,1600150063.67
980,1600150675.25
200,1600150850.87
2200,1600151176.11
3760,1600151958.83
960,1600152402.82
1840,1600153112.05
680,1600153208.8
1900,1600153222.69
1100,1600153666.24
1480,1600153858.99
1440,1600155046.56
1180,1600155647.9
200,1600156280.27
420,1600156711.02
2420,1600156997.38
1740,1600157400.62
1220,1600157659.05
3480,1600159037.85
2480,1600161395.06
740,1600161520.03
100,1600161577.88
1400,1600161906.57
2720,1600162503.01
360,1600162927.23
1700,1600163648.71
240,1600163770.06
1040,1600164445.22
10580,1600164621.04
2820,1600166230.37
1560,1600168855.49
540,1600169459.0
2160,1600169461.8
660,1600171416.34
1620,1600171462.47
120,1600171915.89
2000,1600172092.41
1360,1600172113.41
3160,1600172763.64
720,1600173063.99
2740,1600173159.52
2460,1600173226.99
1620,1600174819.52
5800,1600175619.42
1500,1600175854.28
3700,1600175985.95
1280,1600176961.37
1400,1600177191.22
4740,1600179363.73
3640,1600180515.12
1100,1600180643.55
4480,1600182195.06
560,1600182563.92
1680,1600182613.54
340,1600182854.05
620,1600185266.57
360,1600186242.66
2540,1600188014.23
2100,1600188020.01
1360,1600188127.65
1360,1600188219.65
1120,1600188310.79
440,1600188661.37
140,1600190336.94
7200,1600193227.14
8780,1600194149.31
60,1600194347.42
60,1600194530.12
80,1600194530.12
2880,1600194922.66
240,1600195115.52
620,1600197770.62
5280,1600198081.88
6300,1600198937.95
340,1600198974.89
2500,1600199100.54
1120,1600200767.19
3180,1600200937.79
60,1600201374.95
80,1600201374.95
7820,1600201893.55
40,1600202034.03
2140,1600202581.94
320,1600202819.81
2180,1600202869.9
2080,1600204287.2
80,1600205139.99
60,1600205139.99
80,1600205156.38
60,1600205156.39
80,1600205156.39
60,1600205190.6
80,1600205195.68
5800,1600207118.1
540,1600208066.87
2140,1600209103.25
960,1600209181.73
2020,1600209203.33
6560,1600210169.44
3580,1600210579.13
1360,1600211352.85
6020,1600211388.42
1600,1600211539.14
2920,1600212179.94
2520,1600212700.51
780,1600213874.4
1900,1600217482.5
520,1600218135.3
900,1600218339.53
17480,1600221520.28
460,1600221618.52
40,1600222186.43
620,1600222929.52
2000,1600223756.28
7620,1600225604.5
3540,1600226167.49
4660,1600226860.4
5960,1600226945.7
1100,1600227378.43
1200,1600227482.92
220,1600227911.54
2120,1600229853.12
240,1600230530.67
880,1600230588.93
2960,1600230606.6
4580,1600231018.49
2000,1600231475.75
80,1600231480.09
2880,1600232506.59
1180,1600233325.09
680,1600233355.95
840,1600233495.42
2820,1600234102.5
1320,1600234650.52
80,1600234839.84
420,1600235027.78
60,1600235647.35
1680,1600237474.75
5240,1600237592.37
2380,1600238193.68
820,1600238571.01
2980,1600239786.3
3620,1600240405.87
1720,1600240852.44
480,1600241064.35
420,1600243106.79
740,1600243240.45
1760,1600244646.09
880,1600245213.36
1040,1600246021.27
400,1600247133.11
8800,1600247383.41
2200,1600248265.2
12840,1600248833.27
1400,1600249033.62
1040,1600251904.17
200,1600253482.91
100,1600254089.52
2000,1600254155.49
2520,1600255154.7
6720,1600255286.04
580,1600256295.9
460,1600258524.63
300,1600258811.46
5460,1600259334.95
2200,1600260513.02
8640,1600261216.1
2480,1600261835.68
4680,1600262873.85
1500,1600263304.93
5660,1600263942.03
1220,1600265184.54
3260,1600267360.67
2720,1600268006.14
640,1600268818.78
2540,1600268847.91
8380,1600270078.58
1520,1600270835.69
220,1600271118.36
440,1600271381.46
920,1600271824.21
1440,1600272187.0
2840,1600273108.55
320,1600273521.89
700,1600274265.38
1600,1600276825.62
16320,1600277441.55
7540,1600277560.15
1580,1600277931.43
960,1600280312.79
220,1600280577.43
2960,1600280912.8
220,1600282031.87
1220,1600282038.09
1820,1600282398.99
5080,1600282433.2
480,1600283010.94
400,1600283280.67
1160,1600283447.67
680,1600284705.91
2680,1600285634.93
900,1600285942.96
400,1600286523.55
4360,1600287939.01
440,1600288184.72
300,1600288415.61
1520,1600289730.05
5360,1600291345.71
1640,1600292118.07
1640,1600292277.07
1180,1600295103.52
10220,1600295946.03
4600,1600296106.1
520,1600296378.18
700,1600296881.48
400,1600297010.18
1140,1600298507.45
4720,1600298886.23
4260,1600299259.7
1360,1600302265.65
580,1600302804.32
4100,1600304709.98
920,1600305289.63
1340,1600306104.28
3020,1600308007.76
480,1600308181.76
3680,1600308302.92
340,1600308972.32
560,1600310001.83
4300,1600310696.49
4000,1600311134.3
240,1600312272.29
80,1600312287.4
820,1600312958.51
3000,1600313110.24
4880,1600313564.88
220,1600315418.68
4060,1600316242.17
1160,1600316261.75
3620,1600317135.03
280,1600317948.5
140,1600318440.52
1240,1600318863.69
4820,1600319875.33
60,1600320595.44
2560,1600320806.56
1140,1600321890.25
4240,1600321972.12
720,1600322679.61
11460,1600322804.65
220,1600323071.25
2220,1600323957.4
1740,1600324291.57
2840,1600324303.65
140,1600325966.35
200,1600326449.4
1440,1600328336.02
3400,1600328714.43
1300,1600328718.67
180,1600329071.31
4560,1600329281.16
2560,1600330498.77
2560,1600331015.15
180,1600331753.36
1180,1600331907.51
1340,1600332778.6
580,1600335654.39
720,1600335977.87
2340,1600336730.18
1620,1600337957.08
1460,1600339868.93
2440,1600340338.62
2400,1600340886.88
16600,1600341083.83
140,1600341520.85
17460,1600341770.49
6160,1600342642.86
540,1600342843.6
2600,1600343039.28
440,1600343419.58
2440,1600343869.5
6780,1600344130.52
4540,1600345212.52
8940,1600345610.62
660,1600346015.3
360,1600346105.71
680,1600346492.38
3420,1600346645.48
4580,1600346800.77
2280,1600348379.45
940,1600348891.78
940,1600350062.54
1340,1600350390.25
1020,1600351849.04
1640,1600352383.46
580,1600352578.32
980,1600352796.31
1900,1600353182.13
240,1600353623.29
3880,1600353689.66
660,1600354908.39
4560,1600355754.06
560,1600356001.39
1680,1600356679.73
380,1600357324.89
400,1600357436.85
960,1600357644.27
500,1600357837.66
380,1600358896.23
920,1600359142.44
4900,1600359606.35
3820,1600359835.74
200,1600359975.22
2360,1600360420.6
1340,1600360552.7
6500,1600361700.06
120,1600361935.08
1560,1600362509.01
2560,1600364790.48
8060,1600365499.18
4900,1600365752.47
1900,1600368314.66
1060,1600370609.7
2340,1600370827.83
360,1600370964.83
680,1600371373.16
4700,1600371439.59
80,1600372510.48
280,1600373010.0
80,1600373054.19
60,1600373054.19
2820,1600374684.95
920,1600375197.42
1360,1600375959.71
1660,1600375972.71
120,1600377319.6
4880,1600377439.58
1180,1600377633.14
1500,1600378349.69
1800,1600381589.04
2080,1600381673.62
1960,1600383103.28
700,1600383719.93
2160,1600384803.64
3820,1600386190.85
2240,1600387205.89
480,1600387212.24
500,1600388581.79
5640,1600388672.62
1420,1600389885.58
1920,1600389939.65
2660,1600390612.47
3200,1600391036.86
2220,1600393595.07
5040,1600395574.43
2660,1600395649.26
2500,1600395787.79
460,1600396493.61
380,1600397984.02
2720,1600397989.76
540,1600399785.04
2160,1600401108.53
3500,1600401494.81
1040,1600401518.8
2000,1600401878.36
13340,1600402825.95
3120,1600403967.47
7400,1600404181.81
240,1600404518.76
2700,1600404881.68
4060,1600406691.78
540,1600407066.74
1080,1600407314.21
800,1600407379.29
1680,1600408520.81
1160,1600408758.84
1920,1600409305.56
1640,1600409572.7
1120,1600409621.68
5220,1600409782.88
940,1600411057.81
2700,1600412840.14
540,1600413781.62
1840,1600413955.25
2520,1600414177.14
3460,1600414853.95
3440,1600415610.08
2480,1600415772.78
900,1600415855.05
560,1600416446.58
1680,1600418752.97
1020,1600418803.75
1220,1600419546.68
200,1600421751.88
680,1600422402.85
3120,1600422770.96
2080,1600422888.7
4640,1600422929.45
8500,1600422990.7
1840,1600426535.97
840,1600426797.56
3040,1600431532.89
180,1600432124.97
420,1600432663.31
9360,1600433147.94
3640,1600434676.14
8660,1600437196.53
2380,1600437399.71
1700,1600439020.23
280,1600440177.82
2620,1600442257.5
1880,1600442374.76
1640,1600442380.75
1940,1600444222.03
1960,1600444437.57
3400,1600445755.43
1600,1600446294.29
460,1600446519.47
3440,1600446783.86
620,1600447717.98
5060,1600448084.62
3780,1600448286.65
800,1600448501.45
4520,1600448703.29
2140,1600449438.17
2520,1600449808.1
1960,1600450364.03
740,1600451313.0
1560,1600452193.32
1820,1600452240.01
4220,1600452676.11
600,1600453453.37
1420,1600454802.95
8080,1600455739.65
420,1600456154.8
160,1600456861.39
700,1600459130.69
340,1600460255.31
1120,1600461026.77
2240,1600461298.43
860,1600463418.43
260,1600464437.66
1260,1600466362.68
3480,1600466756.93
3060,1600467528.0
1880,1600468081.47
1340,1600468147.52
940,1600468251.24
2140,1600468689.73
1200,1600470238.58
1820,1600470967.73
3320,1600470994.54
2680,1600473182.1
3340,1600473374.7
2940,1600473403.12
1040,1600473827.79
1060,1600473941.1
460,1600474404.31
2900,1600474864.13
3300,1600474921.6
1720,1600476178.96
10940,1600476894.77
660,1600477373.42
3520,1600477843.64
200,1600478065.95
1280,1600478288.84
5880,1600478729.25
5120,1600479243.22
3580,1600482368.88
3100,1600484050.89
1080,1600485393.01
2020,1600487203.32
220,1600487305.41
840,1600487676.25
1600,1600488649.41
1120,1600490335.06
140,1600490339.35
4320,1600490456.81
1740,1600490619.52
8500,1600491109.69
3820,1600491397.89
120,1600491589.38
620,1600492786.3
240,1600493687.14
100,1600494190.02
2600,1600495227.85
540,1600496967.74
3780,1600497126.73
4500,1600497639.69
580,1600499289.17
2520,1600499445.17
400,1600499472.76
1520,1600499695.27
6140,1600501333.82
160,1600502295.7
1520,1600502604.37
1740,1600502635.22
340,1600503815.21
2260,1600504650.09
1060,1600504928.62
5900,1600505395.45
5180,1600507200.77
3700,1600507300.83
360,1600507895.82
1740,1600509632.54
9920,1600510290.62
980,1600510540.24
3880,1600510718.42
1540,1600511448.65
1640,1600511665.56
1300,1600512863.64
2040,1600513299.47
1140,1600513796.85
100,1600513884.87
2220,1600514370.64
4500,1600514682.19
2000,1600514995.56
1340,1600516508.23
2620,1600519174.56
680,1600520428.8
1100,1600520640.95
140,1600522337.36
900,1600522722.73
1400,1600523114.58
920,1600525415.8
1380,1600527061.09
100,1600527818.83
900,1600528541.97
360,1600529134.82
5000,1600529251.48
3640,1600529839.62
620,1600529842.05
80,1600529891.04
1700,1600531264.41
260,1600533311.59
80,1600533338.52
5580,1600533680.07
3180,1600533727.28
2940,1600534035.54
240,1600534121.64
1460,1600534197.03
2860,1600534386.21
1140,1600534676.95
1180,1600534852.01
860,1600535781.45
540,1600537496.66
200,1600537900.44
3580,1600538944.56
2200,1600538964.29
1700,1600540054.97
180,1600540102.22
2460,1600541332.59
3200,1600542581.54
1480,1600542867.35
1660,1600543011.09
1720,1600543123.87
700,1600543142.61
4520,1600545323.25
1740,1600545363.63
7940,1600546006.13
160,1600547013.49
820,1600547160.89
340,1600547819.48
1360,1600547958.82
3860,1600548880.63
5180,1600551098.12
1240,1600551270.71
380,1600553081.34
1160,1600553875.52
1100,1600553957.15
1620,1600554081.64
3300,1600555010.29
260,1600555226.1
940,1600556432.83
1240,1600556651.38
3660,1600558827.6
3280,1600559214.68
3800,1600560145.24
2040,1600560258.72
140,1600560737.09
1780,1600560987.26
1140,1600561466.07
1940,1600561659.16
6040,1600563139.71
3800,1600563745.1
15200,1600566088.03
1120,1600566107.91
1200,1600566380.12
1440,1600567246.49
2140,1600567917.36
19640,1600567953.94
1680,1600572433.82
520,1600575603.52
5920,1600577780.93
1280,1600578499.31
1040,1600579606.76
80,1600579763.51
3220,1600580820.13
780,1600581926.9
120,1600582175.48
400,1600582325.89
1760,1600582859.15
2420,1600584395.41
1820,1600584901.24
3540,1600585558.15
520,1600586058.2
1400,1600586107.04
1140,1600587146.18
500,1600588137.9
1880,1600588195.12
5120,1600588206.2
2500,1600588733.63
6280,1600589974.45
2660,1600590276.01
4900,1600590780.84
200,1600591826.65
2360,1600591931.13
2540,1600592149.72
280,1600592267.92
6780,1600593284.25
560,1600594166.75
1540,1600594361.18
1940,1600595152.52
8120,1600596435.72
6000,1600596853.89
1940,1600597302.39
2200,1600598320.84
640,1600599307.36
2480,1600599333.99
2540,1600599649.16
3360,1600599966.07
1060,1600600287.45
4840,1600600810.38
5980,1600601514.46
6320,1600602740.42
280,1600603761.12
3620,1600604223.64
360,1600605861.06
100,1600608463.8
960,1600608855.07
700,1600610259.75
1420,1600610737.09
3780,1600611255.56
2720,1600612230.36
19380,1600612612.83
2400,1600612918.76
160,1600613302.58
3540,1600615759.86
920,1600617264.86
3520,1600617959.16
160,1600618406.62
500,1600618491.28
3600,1600618792.15
2680,1600619002.4
1600,1600619297.5
340,1600619412.86
2220,1600620166.76
1660,1600620659.73
740,1600620895.4
8740,1600621523.42
2600,1600621912.2
2220,1600622852.79
6520,1600624554.71
780,1600624606.58
940,1600625212.24
5080,1600626803.23
1840,1600627386.76
140,1600628103.92
440,1600628733.81
260,1600629954.3
2100,1600630868.4
2020,1600630979.63
1060,1600631395.3
160,1600632739.05
440,1600633008.45
7900,1600633092.96
80,1600633214.28
60,1600633214.28
2980,1600633550.51
5640,1600633916.35
6340,1600634096.04
6780,1600634378.71
3480,1600638258.65
4220,1600638599.41
4560,1600638766.07
1280,1600638858.3
580,1600639421.32
3180,1600641962.7
300,1600642284.61
6220,1600642890.89
480,1600644177.72
1020,1600644642.44
1500,1600645126.96
620,1600646516.17
6040,1600646756.92
720,1600647653.55
1720,1600648279.03
580,1600649169.94
380,1600649427.51
1860,1600649856.61
500,1600650088.66
460,1600650163.48
820,1600650834.6
5800,1600652147.49
600,1600653555.75
1520,1600653919.87
3320,1600654165.27
1820,1600654784.14
1180,1600655069.05
